Date,AAPL,AMZN,BAC,CVX,GLD,GOOGL,GS,IBIT,JNJ,JPM,META,MSFT,NVDA,PFE,SLV,TLT,TSLA,UNH,USO,WMT,XOM
2020-07-02,88.13536834716797,144.51499938964844,20.15146255493164,68.07250213623047,166.97999572753906,72.85051727294922,171.62815856933594,,119.33261108398438,79.8618392944336,231.38803100585938,196.04881286621094,9.567928314208984,24.33243751525879,16.709999084472656,136.41314697265625,80.57733154296875,269.1659240722656,28.75,36.69398498535156,34.038291931152344
2020-07-06,90.49301147460938,152.8520050048828,20.471599578857422,68.27291870117188,167.97999572753906,74.32345581054688,180.28781127929688,,121.03408813476562,81.8786392211914,238.18833923339844,200.26895141601562,9.793877601623535,24.33243751525879,17.049999237060547,135.8544464111328,91.43866729736328,273.2720947265625,28.959999084472656,36.59547424316406,34.277671813964844
2020-07-07,90.21221923828125,150.00599670410156,19.909196853637695,66.53083801269531,169.0399932861328,73.84123229980469,173.33224487304688,,120.92406463623047,79.56879425048828,238.7632598876953,197.9402618408203,9.8262300491333,23.993999481201172,17.010000228881836,137.76405334472656,92.65733337402344,267.712890625,28.790000915527344,39.076416015625,33.38964080810547
2020-07-08,92.31327819824219,154.0554962158203,19.987064361572266,66.56165313720703,170.08999633789062,74.51921081542969,175.84498596191406,,121.2795639038086,80.41346740722656,241.45960998535156,202.2935028076172,10.16889476776123,23.79657745361328,17.489999771118164,137.21365356445312,91.05867004394531,269.256103515625,29.18000030517578,38.3038215637207,33.31242370605469
2020-07-09,92.71024322509766,159.13150024414062,19.7015380859375,63.7789421081543,169.6300048828125,75.26560974121094,171.132568359375,,120.61932373046875,78.67243957519531,242.37159729003906,203.70974731445312,10.46054458618164,23.59210205078125,17.3799991607666,139.3983612060547,92.9520034790039,262.7584533691406,28.40999984741211,39.322662353515625,31.937923431396484
2020-07-10,92.87242126464844,160.0,20.78308868408203,65.69831848144531,169.19000244140625,76.274169921875,178.72280883789062,,120.51776123046875,82.97323608398438,242.93666076660156,203.09193420410156,10.430928230285645,23.852983474731445,17.43000030517578,138.69793701171875,102.97666931152344,262.82159423828125,29.030000686645508,40.22455978393555,32.93404769897461
2020-07-13,92.44397735595703,155.1999969482422,20.930177688598633,65.82936096191406,169.39999389648438,74.94693756103516,181.60934448242188,,122.92182922363281,84.16263580322266,236.9194793701172,196.81874084472656,10.005898475646973,24.825998306274414,17.729999542236328,139.1565399169922,99.80400085449219,270.4745178222656,28.5,39.86749267578125,32.9417724609375
2020-07-14,93.97379302978516,154.1999969482422,20.88691520690918,68.10333251953125,170.19000244140625,75.3746337890625,186.06961059570312,,125.21585083007812,84.6452865600586,237.64312744140625,198.03530883789062,10.32914924621582,24.840103149414062,17.969999313354492,139.35670471191406,101.12000274658203,278.42498779296875,28.8799991607666,40.633941650390625,34.03056335449219
2020-07-15,94.62007141113281,150.44349670410156,21.28492546081543,68.51959228515625,170.33999633789062,75.1773910522461,188.58229064941406,,125.50367736816406,85.95532989501953,238.18833923339844,197.7406768798828,10.180092811584473,25.18559455871582,18.170000076293945,138.7062530517578,103.06732940673828,274.4091491699219,29.290000915527344,40.63086700439453,34.462989807128906
2020-07-16,93.45578002929688,149.9949951171875,20.70521354675293,68.11106872558594,168.72999572753906,75.08023834228516,186.64341735839844,,126.34175872802734,86.19667053222656,238.83265686035156,193.82464599609375,10.088017463684082,25.100982666015625,17.780000686645508,139.36508178710938,100.04266357421875,277.1886901855469,29.15999984741211,40.69242477416992,34.192718505859375
2020-07-17,93.26697540283203,148.09849548339844,20.090896606445312,67.20915222167969,170.1199951171875,75.1759033203125,183.80908203125,,126.42640686035156,84.60220336914062,239.92311096191406,192.8361053466797,10.154461860656738,25.559284210205078,18.010000228881836,139.0731964111328,100.05599975585938,276.629150390625,29.100000381469727,40.55083465576172,33.60586166381836
2020-07-20,95.23246002197266,159.8419952392578,20.402379989624023,65.72916412353516,170.94000244140625,77.5047607421875,184.06988525390625,,126.63798522949219,83.86096954345703,243.28359985351562,201.12442016601562,10.462282180786133,25.735557556152344,18.530000686645508,139.4150848388672,109.53333282470703,273.8586730957031,29.1200008392334,40.46772384643555,32.81822204589844
2020-07-21,93.9181137084961,156.9145050048828,21.129179000854492,70.44669342041016,173.0,77.11222076416016,184.33938598632812,,126.75654602050781,85.67953491210938,239.64553833007812,198.41554260253906,10.280874252319336,25.869525909423828,19.670000076293945,139.49844360351562,104.55733489990234,275.3477478027344,29.719999313354492,40.73244857788086,34.478431701660156
2020-07-22,94.18195343017578,154.99549865722656,21.034006118774414,70.17687225341797,175.6300048828125,77.5548095703125,179.10537719726562,,126.9850845336914,85.05897521972656,237.7819061279297,201.26699829101562,10.390617370605469,27.188024520874023,21.440000534057617,139.91539001464844,106.15533447265625,276.7916564941406,29.75,40.83401870727539,33.675350189208984
2020-07-23,89.89513397216797,149.32749938964844,21.233016967773438,70.15376281738281,177.17999267578125,75.17094421386719,176.514404296875,,126.64649200439453,85.3089370727539,230.57521057128906,192.51290893554688,10.083041191101074,27.08226776123047,21.030000686645508,141.5498046875,100.87133026123047,273.41644287109375,29.40999984741211,40.52004623413086,33.74485778808594
2020-07-24,89.67241668701172,150.44549560546875,21.068618774414062,69.47541046142578,178.6999969482422,74.7477035522461,175.16677856445312,,125.38516998291016,84.70560455322266,228.70164489746094,191.33438110351562,10.14749526977539,26.553455352783203,21.209999084472656,141.54141235351562,94.46666717529297,271.44915771484375,29.440000534057617,40.39691925048828,33.53635787963867
2020-07-27,91.79768371582031,152.760498046875,20.88691520690918,70.17687225341797,182.22999572753906,75.79936218261719,176.514404296875,,124.58943176269531,83.51622009277344,231.4673614501953,193.75811767578125,10.373442649841309,26.468839645385742,22.829999923706055,141.01612854003906,102.63999938964844,269.4727783203125,29.719999313354492,40.3876953125,34.03056335449219
2020-07-28,90.2896728515625,150.01649475097656,21.077268600463867,68.6891860961914,183.75,74.5217056274414,175.29721069335938,,124.2931900024414,83.87822723388672,228.1167449951172,192.01869201660156,10.168395042419434,27.512367248535156,22.770000457763672,141.99169921875,98.43267059326172,270.67303466796875,29.350000381469727,40.55699157714844,33.62902069091797
2020-07-29,92.0203857421875,151.67649841308594,21.864635467529297,69.42916870117188,185.1300048828125,75.5059585571289,176.13186645507812,,124.04769134521484,85.91224670410156,231.25914001464844,193.95770263671875,10.417243003845215,27.681589126586914,22.56999969482422,141.74990844726562,99.94066619873047,276.7645263671875,29.56999969482422,40.22762680053711,33.999664306640625
2020-07-30,93.13384246826172,152.593994140625,21.492584228515625,66.50000762939453,183.75999450683594,76.24244689941406,173.48008728027344,,124.30166625976562,83.61963653564453,232.45864868164062,193.80563354492188,10.565058708190918,27.581911087036133,21.760000228881836,142.6837921142578,99.16600036621094,275.4560546875,28.93000030517578,40.05218505859375,32.331729888916016
2020-07-31,102.8838882446289,158.23399353027344,21.527196884155273,64.70394897460938,185.42999267578125,73.74359893798828,172.1150360107422,,123.38738250732422,83.29214477539062,251.46177673339844,194.8606719970703,10.565801620483398,27.39679527282715,22.649999618530273,142.5922088623047,95.38400268554688,273.24493408203125,29.06999969482422,39.83055114746094,32.493892669677734
2020-08-03,105.4763412475586,155.59449768066406,21.622371673583984,65.37458038330078,185.63999938964844,73.48638916015625,173.3583526611328,,124.73339080810547,82.82673645019531,249.7666778564453,205.8198699951172,10.959481239318848,27.304241180419922,22.739999771118164,141.87416076660156,99.0,273.9940490722656,29.34000015258789,39.79977035522461,32.62517166137695
2020-08-04,106.18071746826172,156.94149780273438,21.639680862426758,66.66958618164062,189.58999633789062,73.01753997802734,175.31455993652344,,124.62327575683594,82.35269165039062,247.65521240234375,202.73072814941406,11.175978660583496,27.332719802856445,24.25,143.22654724121094,99.13333129882812,274.79718017578125,29.780000686645508,40.52004623413086,33.56724166870117
2020-08-05,106.56558227539062,160.25149536132812,21.968467712402344,67.21687316894531,191.35000610351562,73.30448150634766,177.818603515625,,125.62220001220703,83.78339385986328,246.9513702392578,202.39808654785156,11.234703063964844,27.375446319580078,25.049999237060547,141.97439575195312,99.00133514404297,281.9897766113281,30.229999542236328,39.956764221191406,33.86068344116211
2020-08-06,110.2835922241211,161.25,22.037689208984375,67.42501068115234,193.88999938964844,74.58612060546875,177.58384704589844,,124.9026870727539,83.80925750732422,262.9707336425781,205.63926696777344,11.283230781555176,27.247282028198242,26.8799991607666,142.76742553710938,99.30533599853516,283.4247131347656,30.18000030517578,39.815181732177734,33.698516845703125
2020-08-07,107.77619934082031,158.3730010986328,22.59144401550293,66.90855407714844,190.80999755859375,74.26002502441406,181.07901000976562,,125.79147338867188,85.65369415283203,266.1031799316406,201.96090698242188,11.147859573364258,27.375446319580078,26.190000534057617,141.81576538085938,96.84733581542969,286.1049499511719,29.850000381469727,40.00600051879883,33.54407501220703
2020-08-10,109.34268188476562,157.4080047607422,22.980796813964844,69.16707611083984,190.14999389648438,74.18321990966797,182.04409790039062,,125.30899047851562,86.7396469116211,260.7105712890625,197.9402618408203,11.113516807556152,27.332719802856445,27.0,141.18133544921875,94.57133483886719,287.97308349609375,30.15999984741211,40.59392166137695,34.370323181152344
2020-08-11,106.09086608886719,154.0334930419922,23.292285919189453,69.08230590820312,179.94000244140625,73.37635040283203,183.50473022460938,,124.41168975830078,89.48042297363281,253.90036010742188,193.31138610839844,10.799968719482422,26.905527114868164,23.329999923706055,139.50335693359375,91.6259994506836,284.76934814453125,29.81999969482422,40.07680130004883,34.72553634643555
2020-08-12,109.61671447753906,158.11199951171875,23.127891540527344,69.93024444580078,179.10000610351562,74.69962310791016,184.4351043701172,,126.68882751464844,88.72197723388672,257.6275939941406,198.833740234375,11.387497901916504,27.28999900817871,23.420000076293945,138.23443603515625,103.65066528320312,290.8338623046875,30.559999465942383,40.59699630737305,34.71766662597656
2020-08-13,111.55667114257812,158.05099487304688,22.799100875854492,69.2364501953125,183.3300018310547,75.1659927368164,181.18333435058594,,125.28359985351562,88.23069763183594,259.0253601074219,198.3679962158203,11.39023494720459,27.17608642578125,25.450000762939453,136.75689697265625,108.06666564941406,290.1570129394531,30.399999618530273,40.751548767089844,33.86724090576172
2020-08-14,111.45726013183594,157.4010009765625,22.902923583984375,69.64500427246094,182.5399932861328,74.57025909423828,180.8181610107422,,125.48674774169922,88.26518249511719,258.9658203125,198.55807495117188,11.510677337646484,27.097766876220703,24.579999923706055,136.22256469726562,110.04733276367188,292.1243896484375,30.329999923706055,40.98335647583008,34.0168571472168
2020-08-17,111.16625213623047,159.12049865722656,22.40974235534668,69.96876525878906,186.5,75.14566040039062,176.5579071044922,,126.12166595458984,85.93811798095703,258.8865966796875,199.86978149414062,12.28011417388916,27.304241180419922,25.6200008392334,136.5648193359375,122.3759994506836,289.2455749511719,30.770000457763672,41.91057586669922,33.57588577270508
2020-08-18,112.09259033203125,165.62449645996094,22.089603424072266,68.52215576171875,188.17999267578125,77.10529327392578,175.0276641845703,,127.05278778076172,84.74009704589844,260.0563049316406,201.01986694335938,12.204215049743652,27.311359405517578,25.8799991607666,137.54159545898438,125.80599975585938,285.90643310546875,30.600000381469727,41.635494232177734,33.410526275634766
2020-08-19,112.23321533203125,163.0240020751953,22.063644409179688,67.55255126953125,182.24000549316406,76.55170440673828,176.514404296875,,127.30677032470703,84.93834686279297,260.3040771484375,199.8003387451172,12.082528114318848,27.240163803100586,24.8799991607666,136.6816864013672,125.23533630371094,284.63397216796875,30.65999984741211,40.924625396728516,33.04044723510742
2020-08-20,114.72362518310547,164.86849975585938,21.717546463012695,66.31706237792969,183.5,78.11978912353516,175.4971923828125,,128.1786346435547,83.92130279541016,266.6682434082031,204.44993591308594,12.085016250610352,27.567676544189453,25.610000610351562,137.91726684570312,133.45533752441406,282.7659606933594,30.520000457763672,40.35593032836914,32.53648376464844
2020-08-21,120.63563537597656,164.23599243164062,21.613712310791016,66.52820587158203,182.02999877929688,78.08609008789062,176.00146484375,,129.31298828125,83.87822723388672,264.6856384277344,202.9635772705078,12.625014305114746,27.681589126586914,24.899999618530273,138.74375915527344,136.6653289794922,283.496826171875,30.18000030517578,40.68354797363281,32.29239273071289
2020-08-24,122.07846069335938,165.3730010986328,22.228042602539062,68.18592071533203,181.0,78.56087493896484,180.27041625976562,,129.65390014648438,86.23975372314453,269.02752685546875,203.60194396972656,12.661596298217773,27.653104782104492,24.600000381469727,138.51829528808594,134.27999877929688,278.7138366699219,30.350000381469727,40.59083557128906,33.24517822265625
2020-08-25,121.07695770263672,167.32449340820312,22.49626350402832,67.3492202758789,181.22000122070312,79.5867919921875,179.10537719726562,,129.57713317871094,86.61898040771484,278.37542724609375,206.25074768066406,12.691207885742188,27.346960067749023,24.760000228881836,137.45809936523438,134.8893280029297,281.76422119140625,30.920000076293945,40.37446594238281,32.19002151489258
2020-08-26,122.72350311279297,172.09249877929688,22.115558624267578,66.29359436035156,183.36000061035156,81.48396301269531,180.1660919189453,,129.7816925048828,85.40373992919922,301.264404296875,210.709716796875,12.714103698730469,27.09064483642578,25.56999969482422,136.93222045898438,143.54466247558594,278.69580078125,30.93000030517578,40.39609909057617,31.504962921142578
2020-08-27,121.25640869140625,170.0,22.539525985717773,66.395263671875,181.24000549316406,80.71031951904297,182.71351623535156,,130.3611297607422,88.21346282958984,290.6675109863281,215.8833770751953,12.570018768310547,26.95537567138672,25.15999984741211,134.60311889648438,149.25,281.26776123046875,30.670000076293945,42.228912353515625,31.292362213134766
2020-08-28,121.05998229980469,170.08999633789062,22.75583839416504,66.95828247070312,184.38999938964844,81.25102996826172,180.59210205078125,,130.92355346679688,88.575439453125,291.1036682128906,218.10345458984375,13.087125778198242,26.99097442626953,25.610000610351562,134.50283813476562,147.55999755859375,283.7044372558594,30.719999313354492,43.363224029541016,32.04041290283203
2020-08-31,125.16539764404297,172.54800415039062,22.27130126953125,65.62894439697266,184.8300018310547,80.76036834716797,179.20130920410156,,130.72755432128906,86.35179901123047,290.6476745605469,214.88296508789062,13.312830924987793,26.905527114868164,26.229999542236328,135.39620971679688,166.10667419433594,282.0619812011719,30.579999923706055,42.91505813598633,31.449844360351562
2020-09-01,130.1510009765625,174.95599365234375,22.245338439941406,64.96428680419922,185.0500030517578,82.02665710449219,179.71742248535156,,129.1169891357422,86.3087158203125,292.8681640625,216.54080200195312,13.76138687133789,26.257638931274414,26.139999389648438,136.94482421875,158.35000610351562,282.314697265625,30.610000610351562,45.616390228271484,31.048246383666992
2020-09-02,127.45452880859375,176.57249450683594,22.51357078552246,65.0503158569336,182.6199951171875,85.1147689819336,183.72357177734375,,131.0854034423828,87.61013793945312,299.8666687011719,220.71405029296875,14.284621238708496,26.4854679107666,25.549999237060547,138.24855041503906,149.1233367919922,289.0018615722656,29.860000610351562,45.644195556640625,30.859264373779297
2020-09-03,117.25041198730469,168.39999389648438,22.356740951538086,64.33873748779297,181.13999938964844,80.75938415527344,181.5542755126953,,127.43831634521484,87.33434295654297,288.5857849121094,207.04150390625,12.959360122680664,25.9158878326416,24.739999771118164,138.64129638671875,135.6666717529297,285.3829650878906,29.639999389648438,44.673702239990234,30.79627227783203
2020-09-04,117.32798767089844,164.7310028076172,23.12346076965332,64.0650634765625,181.63999938964844,78.36560821533203,184.51080322265625,,126.62020874023438,89.22186279296875,280.268798828125,204.135498046875,12.568056106567383,25.887409210205078,25.059999465942383,136.0087890625,139.44000244140625,281.5655517578125,28.510000228881836,44.145179748535156,30.772663116455078
2020-09-08,109.43243408203125,157.49200439453125,22.199914932250977,61.750492095947266,181.2899932861328,75.51044464111328,177.11074829101562,,125.48683166503906,86.11908721923828,268.79949951171875,193.09268188476562,11.861618995666504,25.581260681152344,24.75,136.84451293945312,110.06999969482422,277.27899169921875,26.75,42.79143524169922,30.063968658447266
2020-09-09,113.79731750488281,163.4304962158203,22.226051330566406,62.5793342590332,183.0500030517578,76.68154907226562,176.88336181640625,,127.56610107421875,86.9378890991211,271.3372497558594,201.3152313232422,12.660157203674316,25.75925636291504,25.18000030517578,136.476806640625,122.09333038330078,281.5837097167969,27.40999984741211,43.236507415771484,29.882862091064453
2020-09-10,110.0822982788086,158.7554931640625,21.903682708740234,61.10928726196289,182.4600067138672,75.63184356689453,174.95028686523438,,125.18858337402344,86.04151916503906,265.7562255859375,195.67471313476562,12.258644104003906,25.38191032409668,24.860000610351562,137.1704559326172,123.77999877929688,274.88739013671875,26.790000915527344,42.28455352783203,29.134801864624023
2020-09-11,108.6370620727539,155.81100463867188,22.217336654663086,60.74959182739258,182.4499969482422,75.12187194824219,175.7462615966797,,125.9299545288086,87.1102523803711,264.2890319824219,194.3979949951172,12.112032890319824,25.680936813354492,24.899999618530273,137.4629364013672,124.23999786376953,273.1930236816406,27.040000915527344,42.250553131103516,29.056060791015625
2020-09-14,111.89615631103516,155.14849853515625,22.435157775878906,60.43681335449219,183.88999938964844,74.77842712402344,176.1136016845703,,126.4156723022461,88.3168716430664,263.8331604003906,195.7128448486328,12.816730499267578,26.350196838378906,25.290000915527344,137.45460510253906,139.8733367919922,279.61767578125,26.940000534057617,42.44217300415039,28.867076873779297
2020-09-15,112.07075500488281,157.80650329589844,22.02566146850586,59.701786041259766,183.4499969482422,76.08138275146484,173.19207763671875,,126.87584686279297,85.56748962402344,270.04852294921875,198.9237518310547,12.934967994689941,26.31459617614746,25.229999542236328,137.1202392578125,149.9199981689453,278.40350341796875,27.520000457763672,42.45454406738281,28.559978485107422
2020-09-16,108.76313781738281,153.90499877929688,22.304466247558594,61.42988204956055,183.97000122070312,74.93998718261719,175.53631591796875,,126.4582748413086,85.92948150634766,261.22601318359375,195.3698272705078,12.460521697998047,26.186450958251953,25.229999542236328,136.7108154296875,147.25332641601562,277.75994873046875,28.700000762939453,42.114566802978516,29.772621154785156
2020-09-17,107.02689361572266,150.43649291992188,22.086645126342773,61.609745025634766,182.9600067138672,73.698486328125,170.4193115234375,,125.41015625,84.94692993164062,252.6017303466797,193.33090209960938,12.40974235534668,26.214921951293945,25.229999542236328,137.1286163330078,141.14332580566406,276.36456298828125,29.229999542236328,42.24745559692383,29.764755249023438
2020-09-18,103.6319808959961,147.74549865722656,21.964672088623047,61.15618133544922,183.1999969482422,71.91678619384766,170.44544982910156,,127.12298583984375,84.76592254638672,250.33169555664062,190.9298095703125,12.136672973632812,26.079647064208984,24.93000030517578,136.70237731933594,147.38333129882812,279.1192932128906,29.059999465942383,41.81475830078125,29.284406661987305
2020-09-21,106.77471160888672,148.02349853515625,21.31993293762207,59.66267013549805,179.52000427246094,70.8785171508789,169.69325256347656,,123.64620971679688,82.14583587646484,245.9898223876953,192.9783172607422,12.463261604309082,25.645341873168945,23.030000686645508,137.39613342285156,149.79666137695312,271.11773681640625,28.290000915527344,42.364906311035156,28.68596839904785
2020-09-22,108.4527587890625,156.44949340820312,20.85816192626953,59.06059265136719,178.64999389648438,72.34944915771484,167.61143493652344,,122.8878173828125,81.24948120117188,252.53236389160156,197.62789916992188,12.583240509033203,25.809091567993164,22.790000915527344,137.28744506835938,141.41000366210938,266.6503601074219,28.170000076293945,42.74816131591797,27.977283477783203
2020-09-23,103.90357971191406,149.9929962158203,20.26569938659668,56.26120376586914,174.7899932861328,69.8501205444336,162.80055236816406,,123.08383178710938,79.9308090209961,246.85226440429688,191.12037658691406,12.071455955505371,25.631105422973633,21.170000076293945,137.4713134765625,126.78666687011719,264.7293395996094,28.030000686645508,42.03111267089844,27.079612731933594
2020-09-24,104.97053527832031,150.989501953125,20.335405349731445,56.14391326904297,175.44000244140625,70.51769256591797,170.6641845703125,,123.27981567382812,79.8618392944336,247.35780334472656,193.5976104736328,12.294739723205566,25.460229873657227,21.559999465942383,137.9978485107422,129.26333618164062,265.2005615234375,28.5,42.250553131103516,27.02449607849121
2020-09-25,108.90862274169922,154.75650024414062,20.466089248657227,56.16737747192383,174.94000244140625,71.32058715820312,170.52420043945312,,124.12342071533203,80.5599594116211,252.6017303466797,198.00906372070312,12.81822395324707,25.666696548461914,21.299999237060547,137.9978485107422,135.77999877929688,274.11724853515625,28.350000381469727,42.42673110961914,27.276477813720703
2020-09-28,111.50816345214844,158.70249938964844,20.98885154724121,57.80946731567383,176.6999969482422,72.2919692993164,174.1280517578125,,125.3590087890625,82.87844848632812,254.58438110351562,199.55255126953125,12.978778839111328,25.90876579284668,22.020000457763672,137.6049346923828,140.39999389648438,274.7787170410156,28.690000534057617,42.42055130004883,27.80405616760254
2020-09-29,110.664306640625,157.24400329589844,20.710044860839844,56.222103118896484,178.19000244140625,72.65673828125,172.13369750976562,,125.3163833618164,82.18031311035156,259.5110778808594,197.47547912597656,13.16870403289795,25.752134323120117,22.5,137.76380920410156,139.69000244140625,275.6124267578125,27.700000762939453,42.38655090332031,26.993000030517578
2020-09-30,112.33263397216797,157.43649291992188,20.98885154724121,56.30029296875,177.1199951171875,72.63591766357422,175.78997802734375,,126.86736297607422,82.97323608398438,259.6201477050781,200.4005889892578,13.472135543823242,26.129478454589844,21.639999389648438,136.44332885742188,143.00332641601562,282.51739501953125,28.290000915527344,43.24268341064453,27.032381057739258
2020-10-01,113.2832260131836,161.06300354003906,20.997560501098633,55.064815521240234,178.6999969482422,73.7411117553711,173.67318725585938,,125.53800201416016,83.57655334472656,264.3089599609375,202.4300079345703,13.555776596069336,25.894535064697266,22.09000015258789,136.6684112548828,149.3866729736328,283.69537353515625,27.510000228881836,44.22245788574219,26.08745765686035
2020-10-02,109.62642669677734,156.25,21.093399047851562,55.66692352294922,178.5399932861328,72.14032745361328,174.85403442382812,,124.61766815185547,84.36947631835938,257.6772155761719,196.4560089111328,13.005910873413086,25.901647567749023,22.1299991607666,136.15809631347656,138.3633270263672,282.7077331542969,26.350000381469727,43.42504119873047,25.969348907470703
2020-10-05,113.00194549560547,159.9600067138672,21.450620651245117,56.84767532348633,179.41000366210938,73.4898452758789,176.51600646972656,,126.31344604492188,86.15272521972656,262.34619140625,200.44825744628906,13.583656311035156,26.165081024169922,22.6200008392334,133.49769592285156,141.89332580566406,288.2987976074219,27.93000030517578,43.82683181762695,26.56778907775879
2020-10-06,109.76223754882812,154.9980010986328,21.232805252075195,56.53487777709961,177.3000030517578,71.91334533691406,175.89492797851562,,124.63475036621094,85.26545715332031,256.4083251953125,196.18923950195312,13.677249908447266,25.752134323120117,21.729999542236328,134.21710205078125,137.9933319091797,284.9460144042969,28.389999389648438,43.46521759033203,26.292186737060547
2020-10-07,111.62455749511719,159.7845001220703,21.677154541015625,57.692161560058594,177.22000122070312,72.31575775146484,178.0904541015625,,126.01518249511719,86.7529525756836,255.873046875,199.92416381835938,13.903770446777344,25.96573257446289,22.09000015258789,133.2382049560547,141.76666259765625,292.8477783203125,28.389999389648438,43.54558181762695,26.37881088256836
2020-10-08,111.51787567138672,159.52749633789062,21.990808486938477,58.81818389892578,177.85000610351562,73.51959228515625,181.92166137695312,,126.87584686279297,88.53620147705078,261.4638671875,200.63876342773438,13.779060363769531,26.264759063720703,22.18000030517578,133.95773315429688,141.97332763671875,292.15911865234375,29.139999389648438,43.69084167480469,27.764678955078125
2020-10-09,113.45780944824219,164.33250427246094,22.095361709594727,57.86419677734375,181.0800018310547,74.85871887207031,181.53677368164062,,128.64830017089844,88.03167724609375,262.14794921875,205.62185668945312,13.703387260437012,26.193561553955078,23.40999984741211,133.93267822265625,144.6666717529297,297.07965087890625,28.690000534057617,44.12971878051758,27.35521697998047
2020-10-12,120.66471862792969,172.14649963378906,22.374164581298828,58.26299285888672,180.55999755859375,77.54191589355469,187.2924041748047,,129.3896942138672,89.11032104492188,273.3495788574219,210.94796752929688,14.164640426635742,26.214921951293945,23.329999923706055,134.3594207763672,147.43333435058594,299.0097351074219,28.06999969482422,44.58406448364258,27.268604278564453
