tournament_year,stage,match_date,match_time,utc_offset,home_team,away_team,home_goals,away_goals,result_extra,venue,city,status,home_fifaCode,home_flagCode,home_flagUrl,away_fifaCode,away_flagCode,away_flagUrl
1998,Group F,1998-06-25,,,Germany,Iran,2,0,,Stade de la Mosson,Montpellier,played,GER,de,https://flagcdn.com/w80/de.png,IRN,ir,https://flagcdn.com/w80/ir.png
1998,Group F,1998-06-25,,,USA,Yugoslavia,0,1,,Stade de la Beaujoire,Nantes,played,USA,us,https://flagcdn.com/w80/us.png,YUG,rs,https://flagcdn.com/w80/rs.png
1998,Group G,1998-06-15,,,Romania,Colombia,1,0,,Stade Gerland,Lyon,played,ROU,ro,https://flagcdn.com/w80/ro.png,COL,co,https://flagcdn.com/w80/co.png
1998,Group G,1998-06-15,,,England,Tunisia,2,0,,Stade Vélodrome,Marseille,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,TUN,tn,https://flagcdn.com/w80/tn.png
1998,Group G,1998-06-22,,,Colombia,Tunisia,1,0,,Stade de la Mosson,Montpellier,played,COL,co,https://flagcdn.com/w80/co.png,TUN,tn,https://flagcdn.com/w80/tn.png
1998,Group G,1998-06-22,,,Romania,England,2,1,,Stade de Toulouse,Toulouse,played,ROU,ro,https://flagcdn.com/w80/ro.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
1998,Group G,1998-06-26,,,Romania,Tunisia,1,1,,Stade de France,Saint-Denis,played,ROU,ro,https://flagcdn.com/w80/ro.png,TUN,tn,https://flagcdn.com/w80/tn.png
1998,Group G,1998-06-26,,,Colombia,England,0,2,,Stade Félix Bollaert,Lens,played,COL,co,https://flagcdn.com/w80/co.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
1998,Group H,1998-06-14,,,Jamaica,Croatia,1,3,,Stade Félix Bollaert,Lens,played,JAM,jm,https://flagcdn.com/w80/jm.png,CRO,hr,https://flagcdn.com/w80/hr.png
1998,Group H,1998-06-14,,,Argentina,Japan,1,0,,Stade de Toulouse,Toulouse,played,ARG,ar,https://flagcdn.com/w80/ar.png,JPN,jp,https://flagcdn.com/w80/jp.png
1998,Group H,1998-06-20,,,Japan,Croatia,0,1,,Stade de la Beaujoire,Nantes,played,JPN,jp,https://flagcdn.com/w80/jp.png,CRO,hr,https://flagcdn.com/w80/hr.png
1998,Group H,1998-06-21,,,Argentina,Jamaica,5,0,,Parc des Princes,Paris,played,ARG,ar,https://flagcdn.com/w80/ar.png,JAM,jm,https://flagcdn.com/w80/jm.png
1998,Group H,1998-06-26,,,Japan,Jamaica,1,2,,Stade Gerland,Lyon,played,JPN,jp,https://flagcdn.com/w80/jp.png,JAM,jm,https://flagcdn.com/w80/jm.png
1998,Group H,1998-06-26,,,Argentina,Croatia,1,0,,Parc Lescure,Bordeaux,played,ARG,ar,https://flagcdn.com/w80/ar.png,CRO,hr,https://flagcdn.com/w80/hr.png
1998,Round of 16,1998-06-27,,,Brazil,Chile,4,1,,Parc des Princes,Paris,played,BRA,br,https://flagcdn.com/w80/br.png,CHI,cl,https://flagcdn.com/w80/cl.png
1998,Round of 16,1998-06-27,,,Italy,Norway,1,0,,Stade Vélodrome,Marseille,played,ITA,it,https://flagcdn.com/w80/it.png,NOR,no,https://flagcdn.com/w80/no.png
1998,Round of 16,1998-06-28,,,Nigeria,Denmark,1,4,,Stade de France,Saint-Denis,played,NGA,ng,https://flagcdn.com/w80/ng.png,DEN,dk,https://flagcdn.com/w80/dk.png
1998,Round of 16,1998-06-28,,,France,Paraguay,1,0,a.e.t. (0-0),Stade Félix Bollaert,Lens,played,FRA,fr,https://flagcdn.com/w80/fr.png,PAR,py,https://flagcdn.com/w80/py.png
1998,Round of 16,1998-06-29,,,Germany,Mexico,2,1,,Stade de la Mosson,Montpellier,played,GER,de,https://flagcdn.com/w80/de.png,MEX,mx,https://flagcdn.com/w80/mx.png
1998,Round of 16,1998-06-29,,,Netherlands,Yugoslavia,2,1,,Stade de Toulouse,Toulouse,played,NED,nl,https://flagcdn.com/w80/nl.png,YUG,rs,https://flagcdn.com/w80/rs.png
1998,Round of 16,1998-06-30,,,Argentina,England,2,2,a.e.t. (2-2) 4-3 pen.,Stade Geoffroy-Guichard,Saint-Étienne,played,ARG,ar,https://flagcdn.com/w80/ar.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
1998,Round of 16,1998-06-30,,,Romania,Croatia,0,1,,Parc Lescure,Bordeaux,played,ROU,ro,https://flagcdn.com/w80/ro.png,CRO,hr,https://flagcdn.com/w80/hr.png
1998,Quarter-finals,1998-07-03,,,Italy,France,0,0,a.e.t. (0-0) 3-4 pen.,Stade de France,Saint-Denis,played,ITA,it,https://flagcdn.com/w80/it.png,FRA,fr,https://flagcdn.com/w80/fr.png
1998,Quarter-finals,1998-07-03,,,Brazil,Denmark,3,2,,Stade de la Beaujoire,Nantes,played,BRA,br,https://flagcdn.com/w80/br.png,DEN,dk,https://flagcdn.com/w80/dk.png
1998,Quarter-finals,1998-07-04,,,Germany,Croatia,0,3,,Stade Gerland,Lyon,played,GER,de,https://flagcdn.com/w80/de.png,CRO,hr,https://flagcdn.com/w80/hr.png
1998,Quarter-finals,1998-07-04,,,Netherlands,Argentina,2,1,,Stade Vélodrome,Marseille,played,NED,nl,https://flagcdn.com/w80/nl.png,ARG,ar,https://flagcdn.com/w80/ar.png
1998,Semi-finals,1998-07-07,,,Brazil,Netherlands,1,1,a.e.t. (1-1) 4-2 pen.,Stade Vélodrome,Marseille,played,BRA,br,https://flagcdn.com/w80/br.png,NED,nl,https://flagcdn.com/w80/nl.png
1998,Semi-finals,1998-07-08,,,France,Croatia,2,1,,Stade de France,Saint-Denis,played,FRA,fr,https://flagcdn.com/w80/fr.png,CRO,hr,https://flagcdn.com/w80/hr.png
1998,Third place match,1998-07-11,,,Netherlands,Croatia,1,2,,Parc des Princes,Paris,played,NED,nl,https://flagcdn.com/w80/nl.png,CRO,hr,https://flagcdn.com/w80/hr.png
1998,Final,1998-07-12,,,Brazil,France,0,3,,Stade de France,Saint-Denis,played,BRA,br,https://flagcdn.com/w80/br.png,FRA,fr,https://flagcdn.com/w80/fr.png
2002,Group A,2002-05-31,,,France,Senegal,0,1,,Seoul World Cup Stadium,Seoul,played,FRA,fr,https://flagcdn.com/w80/fr.png,SEN,sn,https://flagcdn.com/w80/sn.png
2002,Group A,2002-06-01,,,Uruguay,Denmark,1,2,,Munsu Cup Stadium,Ulsan,played,URU,uy,https://flagcdn.com/w80/uy.png,DEN,dk,https://flagcdn.com/w80/dk.png
2002,Group A,2002-06-06,,,France,Uruguay,0,0,,Asiad Main Stadium,Busan,played,FRA,fr,https://flagcdn.com/w80/fr.png,URU,uy,https://flagcdn.com/w80/uy.png
2002,Group A,2002-06-06,,,Denmark,Senegal,1,1,,Daegu World Cup Stadium,Daegu,played,DEN,dk,https://flagcdn.com/w80/dk.png,SEN,sn,https://flagcdn.com/w80/sn.png
2002,Group A,2002-06-11,,,Denmark,France,2,0,,Incheon Munhak Stadium,Incheon,played,DEN,dk,https://flagcdn.com/w80/dk.png,FRA,fr,https://flagcdn.com/w80/fr.png
2002,Group A,2002-06-11,,,Senegal,Uruguay,3,3,,Suwon World Cup Stadium,Suwon,played,SEN,sn,https://flagcdn.com/w80/sn.png,URU,uy,https://flagcdn.com/w80/uy.png
2002,Group B,2002-06-02,,,Paraguay,South Africa,2,2,,Asiad Main Stadium,Busan,played,PAR,py,https://flagcdn.com/w80/py.png,RSA,za,https://flagcdn.com/w80/za.png
2002,Group B,2002-06-02,,,Spain,Slovenia,3,1,,Gwangju World Cup Stadium,Gwangju,played,ESP,es,https://flagcdn.com/w80/es.png,SVN,si,https://flagcdn.com/w80/si.png
2002,Group B,2002-06-07,,,Spain,Paraguay,3,1,,Jeonju World Cup Stadium,Jeonju,played,ESP,es,https://flagcdn.com/w80/es.png,PAR,py,https://flagcdn.com/w80/py.png
2002,Group B,2002-06-08,,,South Africa,Slovenia,1,0,,Daegu World Cup Stadium,Daegu,played,RSA,za,https://flagcdn.com/w80/za.png,SVN,si,https://flagcdn.com/w80/si.png
2002,Group B,2002-06-12,,,South Africa,Spain,2,3,,Daejeon World Cup Stadium,Daejeon,played,RSA,za,https://flagcdn.com/w80/za.png,ESP,es,https://flagcdn.com/w80/es.png
2002,Group B,2002-06-12,,,Slovenia,Paraguay,1,3,,Jeju World Cup Stadium,Jeju,played,SVN,si,https://flagcdn.com/w80/si.png,PAR,py,https://flagcdn.com/w80/py.png
2002,Group C,2002-06-03,,,Brazil,Turkey,2,1,,Munsu Cup Stadium,Ulsan,played,BRA,br,https://flagcdn.com/w80/br.png,TUR,tr,https://flagcdn.com/w80/tr.png
2002,Group C,2002-06-04,,,China,Costa Rica,0,2,,Gwangju World Cup Stadium,Gwangju,played,CHN,cn,https://flagcdn.com/w80/cn.png,CRC,cr,https://flagcdn.com/w80/cr.png
2002,Group C,2002-06-08,,,Brazil,China,4,0,,Jeju World Cup Stadium,Jeju,played,BRA,br,https://flagcdn.com/w80/br.png,CHN,cn,https://flagcdn.com/w80/cn.png
2002,Group C,2002-06-09,,,Costa Rica,Turkey,1,1,,Incheon Munhak Stadium,Incheon,played,CRC,cr,https://flagcdn.com/w80/cr.png,TUR,tr,https://flagcdn.com/w80/tr.png
2002,Group C,2002-06-13,,,Costa Rica,Brazil,2,5,,Suwon World Cup Stadium,Suwon,played,CRC,cr,https://flagcdn.com/w80/cr.png,BRA,br,https://flagcdn.com/w80/br.png
2002,Group C,2002-06-13,,,Turkey,China,3,0,,Seoul World Cup Stadium,Seoul,played,TUR,tr,https://flagcdn.com/w80/tr.png,CHN,cn,https://flagcdn.com/w80/cn.png
2002,Group D,2002-06-04,,,South Korea,Poland,2,0,,Asiad Main Stadium,Busan,played,KOR,kr,https://flagcdn.com/w80/kr.png,POL,pl,https://flagcdn.com/w80/pl.png
2002,Group D,2002-06-05,,,USA,Portugal,3,2,,Suwon World Cup Stadium,Suwon,played,USA,us,https://flagcdn.com/w80/us.png,POR,pt,https://flagcdn.com/w80/pt.png
2002,Group D,2002-06-10,,,South Korea,USA,1,1,,Daegu World Cup Stadium,Daegu,played,KOR,kr,https://flagcdn.com/w80/kr.png,USA,us,https://flagcdn.com/w80/us.png
2002,Group D,2002-06-10,,,Portugal,Poland,4,0,,Jeonju World Cup Stadium,Jeonju,played,POR,pt,https://flagcdn.com/w80/pt.png,POL,pl,https://flagcdn.com/w80/pl.png
2002,Group D,2002-06-14,,,Portugal,South Korea,0,1,,Incheon Munhak Stadium,Incheon,played,POR,pt,https://flagcdn.com/w80/pt.png,KOR,kr,https://flagcdn.com/w80/kr.png
2002,Group D,2002-06-14,,,Poland,USA,3,1,,Daejeon World Cup Stadium,Daejeon,played,POL,pl,https://flagcdn.com/w80/pl.png,USA,us,https://flagcdn.com/w80/us.png
2002,Group E,2002-06-01,,,Ireland,Cameroon,1,1,,Niigata Stadium,Niigata,played,IRL,ie,https://flagcdn.com/w80/ie.png,CMR,cm,https://flagcdn.com/w80/cm.png
2002,Group E,2002-06-01,,,Germany,Saudi Arabia,8,0,,Sapporo Dome,Sapporo,played,GER,de,https://flagcdn.com/w80/de.png,KSA,sa,https://flagcdn.com/w80/sa.png
2002,Group E,2002-06-05,,,Germany,Ireland,1,1,,Kashima Soccer Stadium,Ibaraki,played,GER,de,https://flagcdn.com/w80/de.png,IRL,ie,https://flagcdn.com/w80/ie.png
2002,Group E,2002-06-06,,,Cameroon,Saudi Arabia,1,0,,Saitama Stadium,Saitama,played,CMR,cm,https://flagcdn.com/w80/cm.png,KSA,sa,https://flagcdn.com/w80/sa.png
2002,Group E,2002-06-11,,,Cameroon,Germany,0,2,,Shizuoka Stadium,Shizuoka,played,CMR,cm,https://flagcdn.com/w80/cm.png,GER,de,https://flagcdn.com/w80/de.png
2002,Group E,2002-06-11,,,Saudi Arabia,Ireland,0,3,,International Stadium Yokohama,Yokohama,played,KSA,sa,https://flagcdn.com/w80/sa.png,IRL,ie,https://flagcdn.com/w80/ie.png
2002,Group F,2002-06-02,,,England,Sweden,1,1,,Saitama Stadium,Saitama,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,SWE,se,https://flagcdn.com/w80/se.png
2002,Group F,2002-06-02,,,Argentina,Nigeria,1,0,,Kashima Soccer Stadium,Ibaraki,played,ARG,ar,https://flagcdn.com/w80/ar.png,NGA,ng,https://flagcdn.com/w80/ng.png
2002,Group F,2002-06-07,,,Sweden,Nigeria,2,1,,Kobe Wing Stadium,Kobe,played,SWE,se,https://flagcdn.com/w80/se.png,NGA,ng,https://flagcdn.com/w80/ng.png
2002,Group F,2002-06-07,,,Argentina,England,0,1,,Sapporo Dome,Sapporo,played,ARG,ar,https://flagcdn.com/w80/ar.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2002,Group F,2002-06-12,,,Sweden,Argentina,1,1,,Miyagi Stadium,Miyagi,played,SWE,se,https://flagcdn.com/w80/se.png,ARG,ar,https://flagcdn.com/w80/ar.png
2002,Group F,2002-06-12,,,Nigeria,England,0,0,,Nagai Stadium,Osaka,played,NGA,ng,https://flagcdn.com/w80/ng.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2002,Group G,2002-06-03,,,Croatia,Mexico,0,1,,Niigata Stadium,Niigata,played,CRO,hr,https://flagcdn.com/w80/hr.png,MEX,mx,https://flagcdn.com/w80/mx.png
2002,Group G,2002-06-03,,,Italy,Ecuador,2,0,,Sapporo Dome,Sapporo,played,ITA,it,https://flagcdn.com/w80/it.png,ECU,ec,https://flagcdn.com/w80/ec.png
2002,Group G,2002-06-08,,,Italy,Croatia,1,2,,Kashima Soccer Stadium,Ibaraki,played,ITA,it,https://flagcdn.com/w80/it.png,CRO,hr,https://flagcdn.com/w80/hr.png
2002,Group G,2002-06-09,,,Mexico,Ecuador,2,1,,Miyagi Stadium,Miyagi,played,MEX,mx,https://flagcdn.com/w80/mx.png,ECU,ec,https://flagcdn.com/w80/ec.png
2002,Group G,2002-06-13,,,Mexico,Italy,1,1,,Ōita Stadium,Ōita,played,MEX,mx,https://flagcdn.com/w80/mx.png,ITA,it,https://flagcdn.com/w80/it.png
2002,Group G,2002-06-13,,,Ecuador,Croatia,1,0,,International Stadium Yokohama,Yokohama,played,ECU,ec,https://flagcdn.com/w80/ec.png,CRO,hr,https://flagcdn.com/w80/hr.png
2002,Group H,2002-06-04,,,Japan,Belgium,2,2,,Saitama Stadium,Saitama,played,JPN,jp,https://flagcdn.com/w80/jp.png,BEL,be,https://flagcdn.com/w80/be.png
2002,Group H,2002-06-05,,,Russia,Tunisia,2,0,,Kobe Wing Stadium,Kobe,played,RUS,ru,https://flagcdn.com/w80/ru.png,TUN,tn,https://flagcdn.com/w80/tn.png
2002,Group H,2002-06-09,,,Japan,Russia,1,0,,International Stadium Yokohama,Yokohama,played,JPN,jp,https://flagcdn.com/w80/jp.png,RUS,ru,https://flagcdn.com/w80/ru.png
2002,Group H,2002-06-10,,,Tunisia,Belgium,1,1,,Ōita Stadium,Ōita,played,TUN,tn,https://flagcdn.com/w80/tn.png,BEL,be,https://flagcdn.com/w80/be.png
2002,Group H,2002-06-14,,,Tunisia,Japan,0,2,,Nagai Stadium,Osaka,played,TUN,tn,https://flagcdn.com/w80/tn.png,JPN,jp,https://flagcdn.com/w80/jp.png
2002,Group H,2002-06-14,,,Belgium,Russia,3,2,,Shizuoka Stadium,Shizuoka,played,BEL,be,https://flagcdn.com/w80/be.png,RUS,ru,https://flagcdn.com/w80/ru.png
2002,Round of 16,2002-06-15,,,Germany,Paraguay,1,0,,Jeju World Cup Stadium,Jeju,played,GER,de,https://flagcdn.com/w80/de.png,PAR,py,https://flagcdn.com/w80/py.png
2002,Round of 16,2002-06-15,,,Denmark,England,0,3,,Niigata Stadium,Niigata,played,DEN,dk,https://flagcdn.com/w80/dk.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2002,Round of 16,2002-06-16,,,Sweden,Senegal,1,2,a.e.t. (1-1),Ōita Stadium,Ōita,played,SWE,se,https://flagcdn.com/w80/se.png,SEN,sn,https://flagcdn.com/w80/sn.png
2002,Round of 16,2002-06-16,,,Spain,Ireland,1,1,a.e.t. (1-1) 3-2 pen.,Suwon World Cup Stadium,Suwon,played,ESP,es,https://flagcdn.com/w80/es.png,IRL,ie,https://flagcdn.com/w80/ie.png
2002,Round of 16,2002-06-17,,,Mexico,USA,0,2,,Jeonju World Cup Stadium,Jeonju,played,MEX,mx,https://flagcdn.com/w80/mx.png,USA,us,https://flagcdn.com/w80/us.png
2002,Round of 16,2002-06-17,,,Brazil,Belgium,2,0,,Kobe Wing Stadium,Kobe,played,BRA,br,https://flagcdn.com/w80/br.png,BEL,be,https://flagcdn.com/w80/be.png
2002,Round of 16,2002-06-18,,,Japan,Turkey,0,1,,Miyagi Stadium,Miyagi,played,JPN,jp,https://flagcdn.com/w80/jp.png,TUR,tr,https://flagcdn.com/w80/tr.png
2002,Round of 16,2002-06-18,,,South Korea,Italy,2,1,a.e.t. (1-1),Daejeon World Cup Stadium,Daejeon,played,KOR,kr,https://flagcdn.com/w80/kr.png,ITA,it,https://flagcdn.com/w80/it.png
2002,Quarter-finals,2002-06-21,,,England,Brazil,1,2,,Shizuoka Stadium,Shizuoka,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,BRA,br,https://flagcdn.com/w80/br.png
2002,Quarter-finals,2002-06-21,,,Germany,USA,1,0,,Munsu Cup Stadium,Ulsan,played,GER,de,https://flagcdn.com/w80/de.png,USA,us,https://flagcdn.com/w80/us.png
2002,Quarter-finals,2002-06-22,,,Spain,South Korea,0,0,a.e.t. (0-0) 3-5 pen.,Gwangju World Cup Stadium,Gwangju,played,ESP,es,https://flagcdn.com/w80/es.png,KOR,kr,https://flagcdn.com/w80/kr.png
2002,Quarter-finals,2002-06-22,,,Senegal,Turkey,0,1,a.e.t. (0-0),Nagai Stadium,Osaka,played,SEN,sn,https://flagcdn.com/w80/sn.png,TUR,tr,https://flagcdn.com/w80/tr.png
2002,Semi-finals,2002-06-25,,,Germany,South Korea,1,0,,Seoul World Cup Stadium,Seoul,played,GER,de,https://flagcdn.com/w80/de.png,KOR,kr,https://flagcdn.com/w80/kr.png
2002,Semi-finals,2002-06-26,,,Brazil,Turkey,1,0,,Saitama Stadium,Saitama,played,BRA,br,https://flagcdn.com/w80/br.png,TUR,tr,https://flagcdn.com/w80/tr.png
2002,Third place play-off,2002-06-29,,,South Korea,Turkey,2,3,,Daegu World Cup Stadium,Daegu,played,KOR,kr,https://flagcdn.com/w80/kr.png,TUR,tr,https://flagcdn.com/w80/tr.png
2002,Final,2002-06-30,,,Germany,Brazil,0,2,,International Stadium Yokohama,Yokohama,played,GER,de,https://flagcdn.com/w80/de.png,BRA,br,https://flagcdn.com/w80/br.png
2006,Group A,2006-06-09,,,Germany,Costa Rica,4,2,(2-1),Allianz Arena,München,played,GER,de,https://flagcdn.com/w80/de.png,CRC,cr,https://flagcdn.com/w80/cr.png
2006,Group A,2006-06-09,,,Poland,Ecuador,0,2,(0-1),Veltins-Arena,Gelsenkirchen,played,POL,pl,https://flagcdn.com/w80/pl.png,ECU,ec,https://flagcdn.com/w80/ec.png
2006,Group A,2006-06-14,,,Germany,Poland,1,0,(0-0),Signal Iduna Park,Dortmund,played,GER,de,https://flagcdn.com/w80/de.png,POL,pl,https://flagcdn.com/w80/pl.png
2006,Group A,2006-06-15,,,Ecuador,Costa Rica,3,0,(1-0),AOL Arena,Hamburg,played,ECU,ec,https://flagcdn.com/w80/ec.png,CRC,cr,https://flagcdn.com/w80/cr.png
2006,Group A,2006-06-20,,,Ecuador,Germany,0,3,(0-2),Olympiastadion,Berlin,played,ECU,ec,https://flagcdn.com/w80/ec.png,GER,de,https://flagcdn.com/w80/de.png
2006,Group A,2006-06-20,,,Costa Rica,Poland,1,2,(1-1),AWD-Arena,Hannover,played,CRC,cr,https://flagcdn.com/w80/cr.png,POL,pl,https://flagcdn.com/w80/pl.png
2006,Group B,2006-06-10,,,England,Paraguay,1,0,(1-0),Commerzbank-Arena,Frankfurt,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,PAR,py,https://flagcdn.com/w80/py.png
2006,Group B,2006-06-10,,,Trinidad and Tobago,Sweden,0,0,,Signal Iduna Park,Dortmund,played,TRI,tt,https://flagcdn.com/w80/tt.png,SWE,se,https://flagcdn.com/w80/se.png
2006,Group B,2006-06-15,,,England,Trinidad and Tobago,2,0,(0-0),Frankenstadion,Nürnberg,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,TRI,tt,https://flagcdn.com/w80/tt.png
2006,Group B,2006-06-15,,,Sweden,Paraguay,1,0,(0-0),Olympiastadion,Berlin,played,SWE,se,https://flagcdn.com/w80/se.png,PAR,py,https://flagcdn.com/w80/py.png
2006,Group B,2006-06-20,,,Sweden,England,2,2,(0-1),RheinEnergieStadion,Köln,played,SWE,se,https://flagcdn.com/w80/se.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2006,Group B,2006-06-20,,,Paraguay,Trinidad and Tobago,2,0,(1-0),Fritz-Walter-Stadion,Kaiserslautern,played,PAR,py,https://flagcdn.com/w80/py.png,TRI,tt,https://flagcdn.com/w80/tt.png
2006,Group C,2006-06-10,,,Argentina,Côte d'Ivoire,2,1,(2-0),AOL Arena,Hamburg,played,ARG,ar,https://flagcdn.com/w80/ar.png,CIV,ci,https://flagcdn.com/w80/ci.png
2006,Group C,2006-06-11,,,Serbia and Montenegro,Netherlands,0,1,(0-1),Zentralstadion,Leipzig,played,SCG,rs,https://flagcdn.com/w80/rs.png,NED,nl,https://flagcdn.com/w80/nl.png
2006,Group C,2006-06-16,,,Argentina,Serbia and Montenegro,6,0,(3-0),Veltins-Arena,Gelsenkirchen,played,ARG,ar,https://flagcdn.com/w80/ar.png,SCG,rs,https://flagcdn.com/w80/rs.png
2006,Group C,2006-06-16,,,Netherlands,Côte d'Ivoire,2,1,(2-1),Gottlieb-Daimler-Stadion,Stuttgart,played,NED,nl,https://flagcdn.com/w80/nl.png,CIV,ci,https://flagcdn.com/w80/ci.png
2006,Group C,2006-06-21,,,Netherlands,Argentina,0,0,,Commerzbank-Arena,Frankfurt,played,NED,nl,https://flagcdn.com/w80/nl.png,ARG,ar,https://flagcdn.com/w80/ar.png
2006,Group C,2006-06-21,,,Côte d'Ivoire,Serbia and Montenegro,3,2,(1-2),Allianz Arena,München,played,CIV,ci,https://flagcdn.com/w80/ci.png,SCG,rs,https://flagcdn.com/w80/rs.png
2006,Group D,2006-06-11,,,Mexico,Iran,3,1,(1-1),Frankenstadion,Nürnberg,played,MEX,mx,https://flagcdn.com/w80/mx.png,IRN,ir,https://flagcdn.com/w80/ir.png
2006,Group D,2006-06-11,,,Angola,Portugal,0,1,(0-1),RheinEnergieStadion,Köln,played,ANG,ao,https://flagcdn.com/w80/ao.png,POR,pt,https://flagcdn.com/w80/pt.png
2006,Group D,2006-06-16,,,Mexico,Angola,0,0,,AWD-Arena,Hannover,played,MEX,mx,https://flagcdn.com/w80/mx.png,ANG,ao,https://flagcdn.com/w80/ao.png
2006,Group D,2006-06-17,,,Portugal,Iran,2,0,(0-0),Commerzbank-Arena,Frankfurt,played,POR,pt,https://flagcdn.com/w80/pt.png,IRN,ir,https://flagcdn.com/w80/ir.png
2006,Group D,2006-06-21,,,Portugal,Mexico,2,1,(2-1),Veltins-Arena,Gelsenkirchen,played,POR,pt,https://flagcdn.com/w80/pt.png,MEX,mx,https://flagcdn.com/w80/mx.png
2006,Group D,2006-06-21,,,Iran,Angola,1,1,(0-0),Zentralstadion,Leipzig,played,IRN,ir,https://flagcdn.com/w80/ir.png,ANG,ao,https://flagcdn.com/w80/ao.png
2006,Group E,2006-06-12,,,Italy,Ghana,2,0,(1-0),AWD-Arena,Hannover,played,ITA,it,https://flagcdn.com/w80/it.png,GHA,gh,https://flagcdn.com/w80/gh.png
2006,Group E,2006-06-12,,,USA,Czech Republic,0,3,(0-2),Veltins-Arena,Gelsenkirchen,played,USA,us,https://flagcdn.com/w80/us.png,CZE,cz,https://flagcdn.com/w80/cz.png
2006,Group E,2006-06-17,,,Italy,USA,1,1,(1-1),Fritz-Walter-Stadion,Kaiserslautern,played,ITA,it,https://flagcdn.com/w80/it.png,USA,us,https://flagcdn.com/w80/us.png
2006,Group E,2006-06-17,,,Czech Republic,Ghana,0,2,(0-1),RheinEnergieStadion,Köln,played,CZE,cz,https://flagcdn.com/w80/cz.png,GHA,gh,https://flagcdn.com/w80/gh.png
2006,Group E,2006-06-22,,,Czech Republic,Italy,0,2,(0-1),AOL Arena,Hamburg,played,CZE,cz,https://flagcdn.com/w80/cz.png,ITA,it,https://flagcdn.com/w80/it.png
2006,Group E,2006-06-22,,,Ghana,USA,2,1,(2-1),Frankenstadion,Nürnberg,played,GHA,gh,https://flagcdn.com/w80/gh.png,USA,us,https://flagcdn.com/w80/us.png
2006,Group F,2006-06-13,,,Brazil,Croatia,1,0,(1-0),Olympiastadion,Berlin,played,BRA,br,https://flagcdn.com/w80/br.png,CRO,hr,https://flagcdn.com/w80/hr.png
2006,Group F,2006-06-12,,,Australia,Japan,3,1,(0-1),Fritz-Walter-Stadion,Kaiserslautern,played,AUS,au,https://flagcdn.com/w80/au.png,JPN,jp,https://flagcdn.com/w80/jp.png
2006,Group F,2006-06-18,,,Brazil,Australia,2,0,(0-0),Allianz Arena,München,played,BRA,br,https://flagcdn.com/w80/br.png,AUS,au,https://flagcdn.com/w80/au.png
2006,Group F,2006-06-18,,,Japan,Croatia,0,0,,Frankenstadion,Nürnberg,played,JPN,jp,https://flagcdn.com/w80/jp.png,CRO,hr,https://flagcdn.com/w80/hr.png
2006,Group F,2006-06-22,,,Japan,Brazil,1,4,(1-1),Signal Iduna Park,Dortmund,played,JPN,jp,https://flagcdn.com/w80/jp.png,BRA,br,https://flagcdn.com/w80/br.png
2006,Group F,2006-06-22,,,Croatia,Australia,2,2,(1-1),Gottlieb-Daimler-Stadion,Stuttgart,played,CRO,hr,https://flagcdn.com/w80/hr.png,AUS,au,https://flagcdn.com/w80/au.png
2006,Group G,2006-06-13,,,France,Switzerland,0,0,,Gottlieb-Daimler-Stadion,Stuttgart,played,FRA,fr,https://flagcdn.com/w80/fr.png,SUI,ch,https://flagcdn.com/w80/ch.png
2006,Group G,2006-06-13,,,South Korea,Togo,2,1,(0-1),Commerzbank-Arena,Frankfurt,played,KOR,kr,https://flagcdn.com/w80/kr.png,TOG,tg,https://flagcdn.com/w80/tg.png
2006,Group G,2006-06-18,,,France,South Korea,1,1,(1-0),Zentralstadion,Leipzig,played,FRA,fr,https://flagcdn.com/w80/fr.png,KOR,kr,https://flagcdn.com/w80/kr.png
2006,Group G,2006-06-19,,,Togo,Switzerland,0,2,(0-1),Signal Iduna Park,Dortmund,played,TOG,tg,https://flagcdn.com/w80/tg.png,SUI,ch,https://flagcdn.com/w80/ch.png
2006,Group G,2006-06-23,,,Togo,France,0,2,(0-0),RheinEnergieStadion,Köln,played,TOG,tg,https://flagcdn.com/w80/tg.png,FRA,fr,https://flagcdn.com/w80/fr.png
2006,Group G,2006-06-23,,,Switzerland,South Korea,2,0,(1-0),AWD-Arena,Hannover,played,SUI,ch,https://flagcdn.com/w80/ch.png,KOR,kr,https://flagcdn.com/w80/kr.png
2006,Group H,2006-06-14,,,Spain,Ukraine,4,0,(2-0),Zentralstadion,Leipzig,played,ESP,es,https://flagcdn.com/w80/es.png,UKR,ua,https://flagcdn.com/w80/ua.png
